1609,19.6,1286,277,758,165,1922,1612,15.8,42.4,0.7569,4.2
1611,19.2,1274,279,754,161,1915,1697,15.7,44.1,0.7786,4.2
1621,18.3,1247,283,762,159,1860,1886,15.3,46.8,0.8091,4.2
1444,13.1,1089,214,844,143,1748,1624,14.6,48.6,0.806,3.1
1418,10.9,1010,172,892,130,1603,1536,14.7,49.3,0.8193,2.6
1534,11,1013,190,889,129,1611,1535,13.9,53.6,0.8498,2.9
1484,11.9,1045,174,880,119,1624,1530,14.6,51.5,0.8536,2.8
1367,8.6,925,128,953,104,1543,1337,12.5,58.9,0.8537,2.5
1076,2.5,618,44,1395,63,1333,872,11.6,62.2,0.8473,1
1028,2.4,615,74,1384,67,1340,853,10.4,67.6,0.853,0.9
1445,10.9,1009,176,878,114,1696,1355,16.9,46.1,0.8789,2.8
1416,10.7,1002,161,907,119,1677,1262,19.3,38.3,0.8474,2.8
1281,7.5,880,113,1084,104,1525,980,21.2,31.4,0.7812,2
1207,7.5,879,103,1104,102,1490,872,21.4,30.2,0.7616,1.8
1458,11.9,1045,170,974,129,1646,1099,22.2,28.4,0.7516,3
1438,12,1051,180,943,128,1668,1206,21.3,30.8,0.7696,2.9
1808,20.6,1312,261,753,157,1993,1698,18.4,41.7,0.8732,4.6
1898,23.1,1381,325,681,173,2103,1905,17.6,46.1,0.921,5.9
1560,14.7,1140,217,784,146,1818,1648,16.7,49.6,0.932,3.4
1324,9,940,146,924,121,1587,1423,16.3,51,0.9341,2.1
1349,8.8,933,152,933,119,1617,1349,14.7,55.9,0.9314,2.2
1239,6.9,853,106,1010,93,1543,1174,14,57,0.9094,1.8
1224,7,855,108,998,88,1566,1149,13.4,61.3,0.9361,1.8
1157,6.4,830,138,1030,80,1584,1083,11.4,70.5,0.9475,1.4
1771,26.6,1470,394,622,157,2262,1973,17.4,45.6,0.8993,5.8
1564,20.1,1300,319,710,155,2029,1798,19.8,38.5,0.8801,4.2
1417,14.9,1146,171,830,119,1831,1404,23.3,32.2,0.9096,2.9
1318,11.5,1033,143,950,99,1675,1068,24.4,29.4,0.8848,2.3
1445,14.8,1141,156,857,110,1824,1252,23.8,31.3,0.9137,2.8
2040,39.2,1754,404,542,187,2679,2122,20.4,42.5,1.0086,8
1595,19.9,1294,256,678,145,2058,1707,16.7,57.4,1.0786,4.2
1439,15.3,1159,193,764,125,1856,1494,15.7,60.2,1.0654,3.2
1304,11.1,1019,127,852,103,1731,1272,14.1,65.7,1.0494,2.1
1074,5.4,784,79,1098,88,1483,1040,14.8,60.6,1.0148,1.2
968,2.8,640,43,1320,61,1386,867,14.8,59.2,0.9879,0.8
1017,3.5,681,82,1246,64,1418,870,11.2,68.5,0.9081,0.9
1171,5.1,770,99,1162,70,1467,930,11,66.5,0.8705,1.3
1541,16.2,1185,263,770,97,1889,1407,11.7,63.7,0.8719,3.4
1539,19.7,1287,229,698,95,2055,1507,13.6,56.3,0.8743,3.7
1735,25.1,1431,396,628,150,2211,1843,17.8,42.9,0.8672,5.3
1571,20,1297,314,730,162,1973,1729,21.4,33.3,0.8417,4.1
1452,18.3,1250,217,776,154,1868,1583,24.4,27.4,0.8231,3.3
1579,22.3,1359,252,724,161,1998,1671,25.3,26.1,0.8264,4
1466,20.4,1309,263,773,161,1897,1491,25.8,23.2,0.7589,3.8
1280,14.6,1136,180,893,128,1675,1240,27,20.2,0.7094,2.8
1389,15.8,1173,190,898,133,1739,1363,28,19.1,0.7098,2.9
1800,24.9,1426,317,700,177,2106,2034,19,41.3,0.9007,5.1
1379,13.5,1101,184,818,138,1710,1602,17.9,45.9,0.9342,2.6
1201,9.1,943,130,935,117,1560,1362,16.7,48.9,0.9226,1.7
1205,8.6,925,132,922,107,1547,1314,15.5,52.9,0.9271,1.7
1072,5.4,784,95,1066,90,1442,1114,15.5,51.9,0.9059,1.2
998,4.1,714,70,1169,79,1383,992,14.1,55.6,0.891,0.9
891,1.9,576,46,1417,53,1289,733,11.9,57.4,0.7978,0.5
1852,36.4,1696,377,553,127,2535,1931,14.1,50,0.802,6.6
1393,12.5,1067,210,905,142,1654,1490,24.3,28.3,0.8471,2.5
1452,15.1,1152,204,861,153,1747,1508,25.6,25.6,0.8254,2.8
1365,15.2,1154,186,940,129,1679,1221,29.3,15.8,0.6309,2.9
1247,12.3,1060,147,1032,114,1525,1069,28.5,14.9,0.5708,2.5
1557,27,1478,299,793,158,1981,1569,25.9,16,0.5237,5
1975,35.1,1667,347,597,182,2416,2359,20.5,38.2,0.9133,6.7
1795,27.2,1485,336,653,180,2174,2050,19.1,42.6,0.9294,5.7
1488,15.7,1171,178,731,127,1778,1705,16,50.9,0.9206,2.6
1161,8.1,904,92,947,107,1502,1240,14.3,55.4,0.8975,1.4
1064,5.5,787,61,1057,88,1407,1115,14.8,52.1,0.8686,1
931,2.5,623,37,1293,57,1307,828,12,58.9,0.8233,0.6
938,3,650,68,1251,71,1333,893,10.9,62.1,0.8113,0.7
1166,7.7,885,139,1005,85,1551,1075,10.6,63.3,0.8067,1.5
1643,23.3,1384,339,667,124,2094,1610,11.5,60,0.8117,4.7
1934,35.8,1682,421,541,151,2468,2051,14.3,50.6,0.8186,6.6
1617,21.3,1333,349,686,150,2010,1819,17.8,40.5,0.821,4.5
1473,14.3,1127,224,831,152,1752,1568,20.8,34.4,0.8365,2.8
1379,12.5,1068,171,899,139,1663,1374,23.8,28.2,0.8219,2.2
1379,13.1,1087,137,901,126,1660,1144,25.2,24.9,0.7829,2.3
1322,14.4,1129,149,934,128,1639,1109,27,17.8,0.6275,2.2
1409,14.5,1131,166,873,149,1689,1206,25.8,23.9,0.7832,2.7
1513,21.5,1338,214,764,156,1957,1397,23,26.8,0.7446,3.7
1667,26.4,1464,280,683,168,2118,1588,20.7,31.1,0.7523,5.1
1430,14.1,1121,178,814,135,1732,1322,16,48.4,0.8768,3.2
1287,8.9,936,126,918,106,1606,1040,12,69.7,0.9735,2
1134,6.6,840,103,1021,96,1501,917,11.9,71.1,0.9915,1.6
999,3.6,688,48,1229,63,1380,594,12.5,69.3,1.0029,0.9
913,1.3,525,18,1620,28,1260,370,12.5,66.8,0.962,0.5
1819,31.3,1582,357,575,166,2456,1716,13.6,58.8,0.912,6.2
1427,19.2,1275,253,701,149,1980,1398,13.9,57.1,0.9032,4
1304,15.3,1157,176,793,122,1801,1171,16.1,47.6,0.8655,3
1364,16.7,1202,198,771,135,1875,1250,16.3,47.1,0.864,3.3
1410,19,1268,212,724,139,1957,1344,16.4,47.5,0.8791,3.5
1476,19.4,1280,249,708,147,1955,1378,16.1,50.2,0.9094,4
1522,20.9,1320,270,690,158,2005,1435,16,50.7,0.9142,4.6
1469,21.7,1344,251,677,144,1997,1471,15.5,50.6,0.884,4.5
1467,19.8,1292,210,698,138,1942,1439,15.4,51.4,0.8956,3.9
1421,16.7,1202,249,748,143,1854,1429,15.2,53.1,0.9117,4
1127,5.8,802,104,1064,92,1447,837,13.8,57.9,0.9085,1.7
1090,5.2,773,86,1105,83,1429,761,13.9,55.9,0.8842,1.6
1017,4.1,718,74,1182,81,1382,650,13.9,55.6,0.8765,1.3
956,3.1,661,42,1260,53,1351,518,13.6,55.1,0.856,0.8
966,2.5,622,63,1317,67,1342,571,13.6,59,0.9129,0.8
1064,4.3,728,115,1161,91,1461,842,13.5,58.4,0.896,1.1
1300,8.9,935,170,902,113,1623,1145,13.8,58,0.9083,2.1
1348,10.5,998,147,834,102,1689,1218,14.6,53.1,0.8765,2.4
1474,12.3,1061,195,768,113,1768,1406,15.4,52.1,0.9046,2.8
1495,11.7,1040,168,809,105,1735,1373,17.1,47.9,0.9281,2.6
1376,9.3,953,125,900,93,1636,1153,19,42.9,0.937,2.1
1283,6.7,844,79,1036,76,1539,766,19.5,42.3,0.9493,1.6
1392,9.7,967,119,930,94,1649,941,19.1,43.8,0.9556,2.1
1452,12.4,1063,142,856,110,1774,1146,18.5,46.3,0.9744,2.3
1625,16.4,1191,229,733,139,1885,1442,17.1,51.3,0.9914,3.9
1323,9.9,973,147,864,111,1712,1125,16.2,55.4,1.0132,2.3
1203,6.2,823,89,1004,84,1526,903,15.6,56.6,0.9951,1.6
1062,4,711,55,1136,66,1461,700,14.9,60.6,1.0196,1.1
947,2.1,594,24,1300,36,1390,580,14.5,63,1.0316,0.7
1155,4.4,734,122,1062,91,1528,1035,14.5,65.3,1.0704,1.2
1220,5.4,782,111,996,89,1560,1067,15.3,62.1,1.073,1.4
1301,7.1,862,123,914,93,1633,1114,16.3,59,1.0868,1.7
1279,7.3,870,106,911,81,1646,1000,18.9,49.6,1.07,1.8
1267,7.6,883,103,953,82,1617,906,19.4,46.1,1.0249,1.8
1239,6.8,848,102,981,80,1568,822,20.8,41.6,1.0091,1.9
1128,4.6,742,48,1144,48,1507,610,21.4,40.3,1.0126,1.3
1306,9,938,132,961,105,1607,762,19.4,41.3,0.9206,2.3
1546,15.1,1151,173,769,116,1874,1122,18.5,43.8,0.9252,3.8
1195,8,898,122,933,105,1594,1098,17,51.7,0.9914,1.9
1211,7.9,896,112,920,93,1624,1066,16.4,55.1,1.0198,1.9
1161,6.1,815,93,995,86,1582,909,16.1,60,1.0919,1.7
897,1.7,563,23,1417,33,1355,472,16.3,57,1.0491,0.6
942,2,586,41,1480,46,1373,432,16.4,54,0.9979,0.6
1090,5.1,768,86,1072,76,1538,699,15.7,57.6,1.0195,1.2
1514,17.7,1230,226,732,116,1996,1252,15.8,53.7,0.9571,3.6
1379,18.4,1252,214,711,115,1962,1237,17.4,42.1,0.8281,3.7
1090,7.3,868,124,1026,87,1509,766,18.5,36.7,0.7764,1.6
1110,9.6,964,122,947,90,1577,829,21,29.6,0.7263,1.9
1102,10.4,994,107,955,87,1599,783,21.3,28.1,0.7067,2
1100,11.2,1021,133,952,99,1607,822,21.3,26.1,0.6539,2.2
1076,11.6,1034,150,964,101,1544,813,21.3,24.2,0.606,2.3
1152,12.4,1062,138,928,103,1606,850,20.2,28.5,0.6682,2.6
1438,21,1325,232,678,143,1993,1401,15.6,47.4,0.8347,4.4
1425,21,1325,238,678,146,1965,1356,15.3,47.4,0.8178,4.5
1279,14.5,1131,180,775,124,1758,1243,14.5,49.7,0.8177,3.3
1132,8.4,916,128,920,113,1561,1083,13.9,52,0.8231,2
982,3.8,700,53,1204,72,1359,735,13.8,51.4,0.8071,0.9
834,0.6,459,13,1908,22,1212,361,8.8,80.5,0.9147,0.3
909,1.8,567,33,1542,47,1287,418,9.6,75.4,0.9004,0.5
1061,4.6,745,103,1178,88,1429,616,9.8,75,0.9093,1.1
1441,14.2,1124,224,851,130,1829,1089,10,74.2,0.9117,3
1308,15.5,1166,220,792,131,1794,1236,12.8,55.8,0.821,3
1209,13.4,1097,207,837,129,1746,1147,13.1,54.8,0.8234,2.7
1310,16.9,1207,208,770,132,1847,1301,13.8,53.4,0.8351,3.5
1171,12.4,1064,160,881,110,1639,1097,16,42.4,0.7674,2.8
1225,13.8,1111,176,818,122,1719,1013,13.6,54.6,0.8465,3
1065,9.3,953,107,962,97,1514,790,13.7,49.5,0.7695,1.9
1236,13,1084,131,854,112,1688,1059,11.7,57.1,0.7822,2.7
1309,14.3,1126,166,812,128,1722,1205,11.5,58.2,0.7867,3.3
1000,5.3,776,81,1141,96,1375,896,12,54.9,0.7664,1.3
1045,4.9,756,70,1137,85,1411,902,11.1,62.2,0.8199,1.2
997,4.6,744,76,1151,79,1405,832,10.8,62.5,0.8082,1.1
954,1.7,561,43,1496,57,1255,612,10.8,57.2,0.7382,0.8
1383,13.8,1109,174,832,97,1706,1173,11,57.3,0.7501,3.1
1597,23.7,1395,235,652,110,2080,1519,11.2,56.9,0.7565,4.4
1098,6.7,842,117,1012,85,1440,828,15.6,40.6,0.7146,1.5
1390,11.4,1028,197,829,126,1730,1002,9.6,81.1,0.972,2.7
1260,12,1050,156,828,111,1722,979,10.7,68.5,0.8794,2.7
1501,20.2,1302,247,681,134,2008,1311,10.7,67.3,0.8643,4.5
1273,14.4,1130,190,795,136,1744,1071,10.8,65.7,0.8486,3.5
1179,9.4,955,169,928,125,1571,899,10.3,66.3,0.8336,2.6
1047,5.9,809,118,1064,108,1435,766,10.1,66.9,0.8248,1.7
973,4.5,739,81,1186,87,1354,589,10.4,61.1,0.7717,1.3
858,0.9,490,18,1707,28,1212,378,9.3,72.3,0.8496,0.5
878,0.6,457,12,1935,20,1158,344,9.9,66.8,0.8152,0.5
1320,11.6,1035,184,902,112,1721,991,8.7,74.6,0.8429,2.7
1353,17.8,1235,202,740,119,1937,1175,8.6,75.1,0.8415,3.5
1133,8.8,933,133,969,99,1552,923,9.7,69.7,0.8389,2.3
1066,6.8,849,130,1039,98,1468,829,11,64.4,0.8447,1.6
1106,8.9,935,132,958,96,1570,819,14.2,48.4,0.778,2
1038,8.2,907,106,976,81,1492,723,14.2,46.3,0.7438,1.9
1084,8.6,924,125,986,92,1501,786,16,41.3,0.7462,1.9
1105,10.1,982,138,939,105,1545,850,17.7,35.4,0.7094,2.2
1102,9.4,957,120,968,88,1527,820,17.1,37.4,0.7225,2
1240,14.6,1137,158,836,103,1748,991,14.9,40.5,0.6835,2.9
1443,24.6,1418,253,666,141,2060,1454,13.4,47.8,0.7293,5.2
1389,21.6,1341,231,692,133,1982,1488,12.6,52.5,0.7642,4.6
1183,10.3,989,150,904,119,1539,1205,12.2,53.2,0.7555,2.5
1014,5.7,798,99,1083,106,1376,909,10.6,56.1,0.714,1.5
979,4.5,736,75,1154,92,1324,769,9.9,59.5,0.7276,1.2
1048,5.5,787,93,1098,97,1373,835,9.6,61.1,0.7323,1.7
1024,4.8,753,79,1131,91,1357,793,9.7,61.6,0.7425,1.4
974,3.6,690,67,1208,83,1313,733,9.4,62.6,0.7398,1.2
925,2.2,602,45,1398,59,1263,562,8,69.4,0.7459,0.7
952,3,654,72,1210,73,1312,832,7.7,72.4,0.7655,0.8
1005,4,713,103,1130,78,1363,924,8,71.8,0.7711,0.9
1122,6.7,842,132,1015,90,1438,974,8.5,66.3,0.7375,1.6
1106,12.5,1068,116,915,99,1535,874,19.1,26.2,0.5741,2.3
1093,8.8,933,112,976,87,1454,777,13.4,41,0.6292,1.9
1168,11.6,1037,125,868,105,1580,990,12.1,45.6,0.6403,2.4
1140,10.6,1000,120,916,93,1490,962,10,51.1,0.628,2.6
1001,6,811,99,1097,91,1308,778,9.8,50.8,0.6172,1.5
953,4.6,743,79,1185,85,1252,690,9.7,50.4,0.6063,1.2
972,4.1,715,66,1237,74,1258,644,9.9,50.2,0.6103,1.1
1021,5.2,776,94,1144,87,1307,753,9.4,53.4,0.63,1.5
940,3.2,664,70,1290,79,1232,646,8.6,57.8,0.6488,1
915,1.9,578,32,1417,48,1212,665,8.2,58.9,0.6444,0.8
976,3.3,669,68,1270,65,1266,795,7.2,62.9,0.6396,1.1
1124,6.7,842,98,1050,71,1418,936,7.2,63.9,0.65,1.5
1167,9.7,966,129,942,93,1520,1016,15.5,36.1,0.6313,2.1
1071,9,940,111,994,93,1449,756,17.6,30.1,0.6013,1.9
1065,10,979,106,950,96,1467,766,19.1,26.8,0.5861,2.1
1157,12.6,1072,137,888,114,1596,905,17.7,28.6,0.5735,2.5
1046,7.6,883,113,1051,101,1357,765,17.8,28.4,0.5737,1.9
1147,11.8,1042,122,934,108,1538,830,18.7,26,0.5555,2.2
1119,11.2,1022,137,916,117,1508,853,17.1,31.3,0.6038,2.3
1210,12.4,1062,165,886,125,1586,981,15.8,36.1,0.644,2.7
1306,12.9,1079,196,827,133,1621,1286,14.7,40.1,0.6657,3
1258,12.2,1057,174,841,119,1633,1244,13.6,44.9,0.6991,2.8
1135,6.3,827,87,1013,79,1395,1070,9.3,62.2,0.7294,1.7
1010,5.1,769,77,1110,69,1396,895,8.3,64.9,0.7124,1.3
870,2.6,626,39,1325,52,1284,755,9.6,58.5,0.7,0.8
983,3.6,688,77,1251,62,1342,806,7.7,66.4,0.699,1.1
995,3.6,691,91,1219,69,1321,836,7.4,68,0.7043,1.4
1163,7.5,880,133,959,83,1486,1073,12.5,50.1,0.7242,1.9
1218,9,938,128,918,94,1501,1088,16.8,36.9,0.7018,2.3
1114,7.7,887,92,1020,86,1438,768,21.3,26.4,0.6607,1.8
995,5.7,796,66,1159,72,1287,587,21.2,23.1,0.5768,1.4
927,3.8,700,50,1285,53,1189,452,18.6,25,0.5319,1
1002,4.8,754,70,1189,65,1260,470,18,27.3,0.5594,1.4
987,4.3,727,73,1213,70,1244,502,18.2,28.3,0.5848,1.3
993,4.1,714,77,1217,75,1238,516,17,31.4,0.6048,1.3
1012,4.7,746,86,1174,86,1301,555,15.6,35,0.617,1.4
1114,6.2,823,93,1068,94,1357,671,14.1,40.2,0.6438,1.9
1093,5.5,789,105,1102,103,1329,788,13.4,43.2,0.6623,1.8
968,3.3,669,67,1261,81,1246,538,12.3,46.8,0.6686,1.1
960,3.2,666,63,1266,80,1224,544,11.9,46.5,0.6449,1.1
942,2.9,648,63,1300,77,1204,500,11.5,46.6,0.6319,1.1
888,2.2,598,46,1396,58,1156,417,10.6,48,0.6135,0.9
864,1.2,516,39,1496,59,1153,502,11.3,46.9,0.628,0.6
898,1.7,559,55,1441,70,1180,648,10.1,51.2,0.6341,0.7
946,2.9,643,76,1309,75,1232,760,9.9,50.7,0.6167,0.9
1309,14.3,1125,181,844,103,1687,1183,8.1,56.8,0.615,2.9
1326,19.7,1289,259,714,134,1806,1431,10.9,44.1,0.5748,4.1
988,5.8,803,123,1105,98,1293,658,15.6,30.1,0.5285,1.5
971,5.5,786,92,1129,78,1272,546,16.5,29,0.5406,1.4
1010,6.5,833,91,1070,83,1332,561,17.5,27.9,0.5517,1.6
984,5.5,790,103,1131,92,1268,532,17.9,26.8,0.5446,1.5
1012,5.8,801,94,1098,90,1289,525,18,27.1,0.5522,1.5
1058,7.9,896,98,996,95,1358,603,17,28.9,0.5558,1.9
1173,10.2,985,126,905,114,1477,802,16.1,31.3,0.568,2.5
1020,5.7,797,95,1066,99,1302,689,13.2,37.9,0.5733,1.6
949,3.8,700,78,1221,90,1178,553,13.1,34.4,0.517,1.2
930,4,710,61,1278,82,1137,509,13.5,28.5,0.4405,1.1
900,2.8,643,55,1339,74,1089,455,12.4,31.9,0.4583,1
866,1.8,569,41,1468,66,1055,436,11.6,33.6,0.4595,0.7
900,1.7,563,46,1402,73,1130,618,10.5,42.9,0.5442,0.7
956,2.3,605,52,1341,71,1117,691,12.9,33.9,0.5037,0.7
1054,5.3,779,111,1080,98,1266,1013,11.3,40.3,0.5376,1.1
1343,13.4,1096,191,839,115,1587,1311,11.9,38.4,0.5341,2.6
1584,23.8,1399,244,642,130,1947,1675,13.3,35.6,0.5416,4
1556,21.5,1337,283,674,150,1852,1689,16.3,28.8,0.5305,4.2
1429,18.4,1251,249,734,146,1754,1548,18.3,26.6,0.5529,3.9
1419,18.9,1267,219,742,138,1763,1490,20.8,22.5,0.5463,3.7
1373,17.1,1213,200,791,128,1711,1354,22.4,20,0.5352,3.4
1185,10.4,992,138,942,97,1448,1014,20.9,21.7,0.5295,2.2
1122,8,897,118,991,91,1372,831,19.1,26.5,0.579,1.9
1085,6.2,820,99,1060,81,1325,699,18.1,30.6,0.6295,1.6
1249,9.7,968,112,874,99,1527,926,17.3,34.7,0.6788,2.1
1236,9.6,962,117,853,101,1532,928,15.8,40.4,0.7228,2.2
1334,11.9,1047,129,815,106,1638,1038,15.9,42,0.7541,2.7
1073,4.7,746,73,1072,84,1360,789,15,46.1,0.7833,1.3
1053,3.8,701,68,1147,81,1323,692,15.1,44.6,0.7574,1.2
1098,4.7,747,80,1094,91,1360,764,14.9,43.5,0.7302,1.5
1029,3.8,702,68,1180,82,1287,639,14.8,41,0.685,1.3
973,2.7,631,44,1287,64,1240,541,14.8,40.8,0.6814,1
851,0.8,477,15,1699,26,1064,343,14.5,36.1,0.5928,0.5
909,1.5,545,44,1473,58,1131,436,14.6,36,0.5947,0.6
1038,3.5,684,85,1220,93,1279,688,14.4,38.5,0.6291,1
1636,15.6,1168,207,721,110,1926,1438,13.8,58.2,0.9129,3.1
1580,19.9,1295,230,639,115,1957,1489,13.2,61.1,0.9256,4.1
1262,8.6,924,181,872,125,1576,1093,10.4,74.4,0.9384,2.2
1197,6.5,837,144,957,118,1498,965,11.5,71,0.9582,1.7
1277,7.7,886,140,902,109,1579,1004,12.2,70,0.9924,1.9
1349,11.2,1023,171,804,114,1748,1054,13.6,69.2,1.0746,2.6
1390,13.5,1100,195,755,119,1799,1192,14.9,59.3,0.9974,3.1
1312,11.8,1041,121,821,103,1712,1073,15.5,50.8,0.8881,2.8
1254,11.5,1033,142,819,107,1669,1068,14.3,52.9,0.8581,2.7
1198,9.3,953,131,882,105,1588,1019,13.2,56,0.8446,2.3
1050,5.1,769,60,1078,79,1409,759,12.3,57.8,0.8224,1.4
1029,4.8,754,57,1098,79,1395,749,12,58.4,0.8164,1.2
1143,6.3,825,96,986,86,1477,978,12,61.6,0.8593,1.6
1044,5.1,770,85,1031,70,1425,944,11.5,63.9,0.8652,1.2
1034,4.1,716,50,1085,55,1405,891,10.7,67.2,0.863,1.1
909,2.4,615,57,1237,49,1322,790,10.2,66.6,0.8299,0.7
1154,7.4,876,153,1002,67,1561,987,9.6,68.8,0.8243,1.7
1722,31.9,1595,378,539,119,2439,1798,11.9,60.9,0.8455,6.2
1512,21,1323,304,631,139,2001,1677,16.2,48.6,0.8892,4.6
1258,11.7,1040,192,800,113,1701,1282,19.2,39.6,0.8693,2.8
1094,6.8,850,130,970,88,1489,871,19.7,38.4,0.8743,1.6
1129,7.4,875,106,974,73,1524,759,20.6,36.7,0.8797,1.7
1125,8.6,924,102,937,73,1542,790,21.8,33.9,0.8771,1.7
1308,16.4,1193,163,793,106,1193,1187,23.6,27.5,0.7913,3.3
1592,25,1429,267,624,164,2089,1644,20.8,36.7,0.8878,5.5
1536,20.2,1302,269,666,161,1922,1599,18.3,40.9,0.8493,4.9
1192,10.8,1007,154,827,124,1604,1223,16.8,44,0.8341,2.5
1186,9.9,976,127,844,113,1570,1200,15.8,48,0.8569,2
1139,8,899,126,921,104,1514,1067,14.1,54.4,0.8701,2
1072,5.6,795,84,986,93,1442,1048,13.3,58.8,0.8922,1.3
954,3.2,667,58,1180,60,1350,718,13.3,60.9,0.9229,1
968,2.6,628,56,1197,66,1372,737,11.3,72.9,0.9738,0.7
1067,4.3,727,91,1055,82,1448,903,11.4,71.8,0.9671,1.1
1386,13,1083,159,798,109,1833,1159,11.9,73.7,1.0254,2.6
1474,20.3,1306,190,634,114,2060,1365,12.6,70.2,1.0221,3.9
1569,20.7,1316,249,634,139,2054,1510,13.6,65.3,1.0136,5
1375,15.9,1177,196,706,127,1898,1386,16.9,52.3,1.0013,3.3
1328,14.2,1123,180,738,127,1821,1368,19.4,44.1,0.9855,2.9
1297,16.1,1183,159,765,130,1773,1242,23.6,31.3,0.9001,3
1303,14.7,1139,152,790,126,1761,1138,24.7,30.5,0.9371,2.7
1281,14,1116,149,809,121,1703,1080,26.1,27.3,0.9101,2.7
1248,13.6,1103,143,872,122,1632,1002,27.6,22.8,0.8288,2.6
1382,19.7,1288,185,778,138,1799,1212,26.9,22.3,0.7792,3.7
1491,23.3,1385,223,685,165,1915,1486,24.3,30.1,0.9012,4.5
1693,25.4,1439,271,618,168,2083,1723,19.4,42.5,0.9483,5.5
1254,9,941,98,828,106,1566,1270,17.1,51.8,0.999,1.6
1141,6.3,827,73,936,88,1488,1110,16.2,54.2,0.9933,1.3
1005,3.3,673,56,1103,64,1387,905,13.7,61.6,0.9631,0.8
1041,3.5,683,73,1112,69,1398,899,13.9,59.6,0.9408,0.9
1272,9.5,959,159,846,91,1660,1136,13.3,61.7,0.9399,2
1436,15.2,1154,203,704,96,1872,1391,15.1,55.8,0.9486,3
1472,14.3,1126,211,720,106,1816,1460,17,50.5,0.9684,3.1
1461,14.3,1127,236,703,124,1836,1451,15.6,57.4,1.0075,3.1
1430,13.7,1107,228,713,121,1853,1409,16.6,55.2,1.0382,3
1498,15.7,1171,206,684,114,1942,1434,17,54.3,1.0434,3.2
